timestamp,equipment_id,day,shift,vibration_rms,temperature,pressure,motor_current,acoustic_db,flow_rate,harmonic_freq_1x,harmonic_freq_2x,harmonic_freq_bearing,harmonic_freq_2_3khz
2026-01-30T11:21:16.757025,HYD_PRESS_07,1,morning,2.389,77.884,159.281,14.079,81.048,46.264,0.8354,0.407,0.2687,0.2323
2026-01-30T11:26:16.757025,HYD_PRESS_07,1,morning,2.504,74.411,171.329,13.787,82.552,47.026,0.7936,0.3435,0.2387,0.2304
2026-01-30T11:31:16.757025,HYD_PRESS_07,1,morning,2.631,75.303,171.962,13.972,81.531,46.826,0.7677,0.4533,0.2258,0.2387
2026-01-30T11:36:16.757025,HYD_PRESS_07,1,morning,2.676,72.824,170.163,14.385,79.461,46.02,0.7933,0.4243,0.2655,0.212
2026-01-30T11:41:16.757025,HYD_PRESS_07,1,morning,2.677,80.469,162.189,13.984,78.573,45.546,0.7447,0.3936,0.2435,0.2373
2026-01-30T11:46:16.757025,HYD_PRESS_07,1,morning,2.477,77.68,160.952,14.174,80.387,46.496,0.8482,0.4485,0.225,0.2235
2026-01-30T11:51:16.757025,HYD_PRESS_07,1,morning,2.467,76.055,163.706,14.526,81.939,46.159,0.8273,0.4002,0.2409,0.2284
2026-01-30T11:56:16.757025,HYD_PRESS_07,1,morning,2.464,78.099,157.146,13.709,79.307,46.685,0.8348,0.39,0.2731,0.2332
2026-01-30T12:01:16.757025,HYD_PRESS_07,1,morning,2.22,75.956,161.061,13.921,81.192,45.947,0.8866,0.4669,0.2624,0.2345
2026-01-30T12:06:16.757025,HYD_PRESS_07,1,morning,2.801,75.014,152.349,14.022,83.096,48.863,0.701,0.4224,0.2282,0.2319
2026-01-30T12:11:16.757025,HYD_PRESS_07,1,morning,2.886,73.555,166.269,14.248,83.073,46.631,0.7385,0.4149,0.2404,0.2284
2026-01-30T12:16:16.757025,HYD_PRESS_07,1,morning,2.583,76.389,166.886,14.099,83.134,46.452,0.8154,0.3883,0.255,0.226
2026-01-30T12:21:16.757025,HYD_PRESS_07,1,morning,2.4,80.749,154.322,15.049,83.029,46.781,0.7113,0.4379,0.2316,0.2229
2026-01-30T12:26:16.757025,HYD_PRESS_07,1,morning,2.573,77.537,164.013,14.062,81.152,47.874,0.7973,0.4086,0.2601,0.2359
2026-01-30T12:31:16.757025,HYD_PRESS_07,1,morning,2.487,76.341,170.621,14.392,80.285,47.002,0.8297,0.3118,0.2628,0.2314
2026-01-30T12:36:16.757025,HYD_PRESS_07,1,morning,2.633,78.595,168.625,14.263,80.482,47.032,0.7514,0.3586,0.2371,0.2381
2026-01-30T12:41:16.757025,HYD_PRESS_07,1,morning,2.542,79.988,164.867,13.843,81.2,45.62,0.84,0.4226,0.2734,0.2365
2026-01-30T12:46:16.757025,HYD_PRESS_07,1,morning,2.206,77.846,165.006,13.863,82.433,47.638,0.7662,0.3957,0.2338,0.2264
2026-01-30T12:51:16.757025,HYD_PRESS_07,1,morning,2.614,76.828,163.677,13.507,82.398,45.026,0.7196,0.3771,0.2343,0.2201
2026-01-30T12:56:16.757025,HYD_PRESS_07,1,morning,2.037,77.772,174.003,14.479,81.759,45.923,0.803,0.4083,0.2769,0.2164
2026-01-30T13:01:16.757025,HYD_PRESS_07,1,morning,2.654,84.417,166.962,13.993,81.62,44.39,0.8404,0.3708,0.2592,0.2345
2026-01-30T13:06:16.757025,HYD_PRESS_07,1,morning,2.372,80.32,165.001,14.143,81.166,46.7,0.7653,0.3877,0.2392,0.231
2026-01-30T13:11:16.757025,HYD_PRESS_07,1,morning,2.294,75.469,162.619,14.408,82.052,46.746,0.8413,0.374,0.2365,0.2264
2026-01-30T13:16:16.757025,HYD_PRESS_07,1,morning,2.535,76.061,152.806,14.105,83.792,47.625,0.8425,0.3959,0.2575,0.2284
2026-01-30T13:21:16.757025,HYD_PRESS_07,1,morning,2.403,76.727,168.079,14.506,81.449,45.973,0.8483,0.4371,0.2514,0.2314
2026-01-30T13:26:16.757025,HYD_PRESS_07,1,morning,2.413,74.466,162.459,14.101,80.978,48.256,0.8,0.418,0.2208,0.2065
2026-01-30T13:31:16.757025,HYD_PRESS_07,1,morning,2.651,77.328,168.352,13.824,79.327,47.495,0.8163,0.409,0.2621,0.2181
2026-01-30T13:36:16.757025,HYD_PRESS_07,1,morning,2.317,81.624,160.497,14.337,81.165,47.237,0.8188,0.3729,0.2323,0.2407
2026-01-30T13:41:16.757025,HYD_PRESS_07,1,morning,2.607,76.234,163.857,13.847,77.814,46.284,0.7728,0.3951,0.2505,0.2194
2026-01-30T13:46:16.757025,HYD_PRESS_07,1,morning,2.499,78.885,159.096,14.48,82.731,47.375,0.9206,0.4235,0.2493,0.2268
2026-01-30T13:51:16.757025,HYD_PRESS_07,1,morning,2.442,76.083,165.509,14.61,79.799,44.752,0.8219,0.4006,0.2631,0.2354
2026-01-30T13:56:16.757025,HYD_PRESS_07,1,morning,2.462,81.242,156.995,13.897,81.503,44.542,0.8082,0.4015,0.2531,0.2319
2026-01-30T14:01:16.757025,HYD_PRESS_07,1,evening,2.308,76.046,163.124,14.063,83.652,47.183,0.7912,0.4498,0.2501,0.2318
2026-01-30T14:06:16.757025,HYD_PRESS_07,1,evening,2.734,75.049,160.946,13.781,81.379,47.073,0.7444,0.4074,0.2596,0.2409
2026-01-30T14:11:16.757025,HYD_PRESS_07,1,evening,2.372,82.81,156.962,14.213,84.765,46.522,0.8494,0.3977,0.2433,0.231
2026-01-30T14:16:16.757025,HYD_PRESS_07,1,evening,2.166,81.42,157.88,14.078,81.086,47.22,0.7905,0.3893,0.2461,0.2432
2026-01-30T14:21:16.757025,HYD_PRESS_07,1,evening,2.526,75.932,167.129,14.164,80.768,47.099,0.7201,0.4139,0.2902,0.2158
2026-01-30T14:26:16.757025,HYD_PRESS_07,1,evening,2.354,78.768,172.421,14.265,81.26,46.513,0.8902,0.3943,0.2641,0.2165
2026-01-30T14:31:16.757025,HYD_PRESS_07,1,evening,2.427,78.251,162.816,14.138,84.88,46.217,0.7375,0.4181,0.2673,0.2249
2026-01-30T14:36:16.757025,HYD_PRESS_07,1,evening,2.4,80.89,172.098,13.978,78.93,47.722,0.7821,0.3806,0.2645,0.2277
2026-01-30T14:41:16.757025,HYD_PRESS_07,1,evening,2.316,79.414,165.071,13.872,81.119,47.337,0.7658,0.4237,0.2103,0.2384
2026-01-30T14:46:16.757025,HYD_PRESS_07,1,evening,2.74,77.848,160.506,13.759,81.446,47.619,0.8053,0.4175,0.2892,0.2138
2026-01-30T14:51:16.757025,HYD_PRESS_07,1,evening,2.309,78.496,169.434,14.032,77.824,46.752,0.7936,0.4453,0.2206,0.2293
2026-01-30T14:56:16.757025,HYD_PRESS_07,1,evening,2.599,80.568,156.107,14.254,80.974,46.416,0.8218,0.4121,0.2744,0.2188
2026-01-30T15:01:16.757025,HYD_PRESS_07,1,evening,2.332,74.803,168.397,13.801,82.657,47.068,0.8174,0.3854,0.2362,0.2298
2026-01-30T15:06:16.757025,HYD_PRESS_07,1,evening,2.426,78.673,168.917,14.07,80.762,48.22,0.7137,0.3797,0.2735,0.2197
2026-01-30T15:11:16.757025,HYD_PRESS_07,1,evening,2.371,78.824,167.092,14.566,82.634,44.71,0.8869,0.4294,0.2514,0.2214
2026-01-30T15:16:16.757025,HYD_PRESS_07,1,evening,2.795,85.292,168.034,14.09,82.46,47.579,0.8526,0.3701,0.242,0.232
2026-01-30T15:21:16.757025,HYD_PRESS_07,1,evening,2.595,78.571,169.195,13.96,80.82,45.193,0.784,0.4539,0.2543,0.2344
2026-01-30T15:26:16.757025,HYD_PRESS_07,1,evening,2.495,79.189,159.541,14.029,82.701,47.532,0.822,0.4234,0.2588,0.2462
2026-01-30T15:31:16.757025,HYD_PRESS_07,1,evening,2.629,78.955,167.503,14.16,81.668,45.721,0.7853,0.3979,0.2193,0.2259
2026-01-30T15:36:16.757025,HYD_PRESS_07,1,evening,2.172,80.26,162.606,13.886,82.698,46.043,0.8349,0.4126,0.2595,0.2242
2026-01-30T15:41:16.757025,HYD_PRESS_07,1,evening,2.677,78.171,163.154,14.188,78.994,47.004,0.853,0.4185,0.2633,0.2158
2026-01-30T15:46:16.757025,HYD_PRESS_07,1,evening,2.401,81.352,162.321,13.633,79.983,47.996,0.7485,0.3594,0.2192,0.2406
2026-01-30T15:51:16.757025,HYD_PRESS_07,1,evening,2.663,81.139,163.201,13.747,81.038,46.826,0.7922,0.3836,0.2529,0.2345
2026-01-30T15:56:16.757025,HYD_PRESS_07,1,evening,2.5,75.621,163.848,13.868,82.993,47.756,0.7518,0.3713,0.2565,0.229
2026-01-30T16:01:16.757025,HYD_PRESS_07,1,evening,2.477,73.688,160.391,13.807,81.755,46.597,0.7077,0.3721,0.2197,0.223
2026-01-30T16:06:16.757025,HYD_PRESS_07,1,evening,2.741,80.664,158.502,14.357,82.662,45.135,0.7639,0.4053,0.2387,0.2267
2026-01-30T16:11:16.757025,HYD_PRESS_07,1,evening,2.642,77.991,167.757,14.21,82.031,44.922,0.8409,0.4461,0.2272,0.2203
2026-01-30T16:16:16.757025,HYD_PRESS_07,1,evening,2.26,78.598,167.86,14.089,83.131,46.112,0.8524,0.4351,0.2451,0.229
2026-01-30T16:21:16.757025,HYD_PRESS_07,1,evening,2.524,76.389,164.343,14.356,80.789,44.585,0.8282,0.3694,0.2492,0.2277
2026-01-30T16:26:16.757025,HYD_PRESS_07,1,evening,2.414,77.971,166.471,14.037,80.269,45.685,0.8875,0.4414,0.2238,0.2364
2026-01-30T16:31:16.757025,HYD_PRESS_07,1,evening,2.592,81.031,162.1,14.18,82.194,47.08,0.7542,0.375,0.2483,0.2223
2026-01-30T16:36:16.757025,HYD_PRESS_07,1,evening,2.62,79.531,161.184,14.119,82.469,46.262,0.8038,0.4223,0.2593,0.2171
2026-01-30T16:41:16.757025,HYD_PRESS_07,1,evening,2.535,79.116,163.846,14.544,79.437,47.345,0.8536,0.4709,0.2339,0.2157
2026-01-30T16:46:16.757025,HYD_PRESS_07,1,evening,2.407,79.462,163.064,14.094,81.483,44.21,0.7697,0.4516,0.2895,0.2218
2026-01-30T16:51:16.757025,HYD_PRESS_07,1,evening,2.301,79.346,163.605,14.024,82.63,46.921,0.7993,0.3793,0.2398,0.2439
2026-01-30T16:56:16.757025,HYD_PRESS_07,1,evening,2.327,75.249,179.745,14.481,79.418,44.926,0.8285,0.429,0.243,0.2233
2026-01-30T17:01:16.757025,HYD_PRESS_07,1,evening,2.462,77.8,165.429,13.381,80.753,45.492,0.8241,0.4164,0.2606,0.2269
2026-01-30T17:06:16.757025,HYD_PRESS_07,1,evening,2.619,78.187,167.1,14.229,84.183,45.156,0.8088,0.4896,0.257,0.2263
2026-01-30T17:11:16.757025,HYD_PRESS_07,1,evening,2.418,76.242,169.879,14.322,79.229,46.579,0.8237,0.3722,0.2608,0.2203
2026-01-30T17:16:16.757025,HYD_PRESS_07,1,evening,2.844,78.062,158.112,13.877,82.63,49.02,0.7645,0.3622,0.2453,0.2264
2026-01-30T17:21:16.757025,HYD_PRESS_07,1,evening,2.35,78.316,151.821,14.048,81.59,47.623,0.7207,0.3436,0.2871,0.2334
2026-01-30T17:26:16.757025,HYD_PRESS_07,1,evening,2.346,75.96,160.021,14.242,82.386,46.232,0.7493,0.4026,0.2312,0.232
2026-01-30T17:31:16.757025,HYD_PRESS_07,1,evening,2.874,74.2,172.321,14.346,81.519,48.624,0.8019,0.3565,0.2437,0.229
2026-01-30T17:36:16.757025,HYD_PRESS_07,1,evening,2.645,75.416,158.404,13.986,79.898,46.437,0.8186,0.4117,0.2486,0.2417
2026-01-30T17:41:16.757025,HYD_PRESS_07,1,evening,2.608,71.363,161.966,14.11,82.898,45.923,0.8619,0.3863,0.2488,0.23
2026-01-30T17:46:16.757025,HYD_PRESS_07,1,evening,2.387,76.519,161.976,13.385,82.444,48.043,0.7062,0.4186,0.237,0.2176
2026-01-30T17:51:16.757025,HYD_PRESS_07,1,evening,2.57,78.651,161.329,14.071,81.784,48.26,0.8326,0.3659,0.2456,0.2294
2026-01-30T17:56:16.757025,HYD_PRESS_07,1,evening,2.542,74.827,172.017,14.256,80.433,45.938,0.8352,0.4237,0.2513,0.2436
2026-01-30T18:01:16.757025,HYD_PRESS_07,1,evening,2.723,79.211,165.953,14.247,79.083,46.991,0.8148,0.4139,0.2536,0.2326
2026-01-30T18:06:16.757025,HYD_PRESS_07,1,evening,2.305,74.57,163.147,13.543,80.655,47.596,0.8905,0.3935,0.2327,0.2229
2026-01-30T18:11:16.757025,HYD_PRESS_07,1,evening,2.369,78.669,159.54,14.232,80.889,47.177,0.7546,0.4456,0.2599,0.2398
2026-01-30T18:16:16.757025,HYD_PRESS_07,1,evening,2.538,73.114,169.241,13.595,81.46,47.264,0.7412,0.3731,0.2616,0.22
2026-01-30T18:21:16.757025,HYD_PRESS_07,1,evening,2.317,71.626,166.748,13.495,80.775,46.197,0.7652,0.4175,0.2549,0.2241
2026-01-30T18:26:16.757025,HYD_PRESS_07,1,evening,2.518,77.323,167.346,13.504,81.767,47.248,0.834,0.3909,0.2431,0.2368
2026-01-30T18:31:16.757025,HYD_PRESS_07,1,evening,2.518,80.111,170.409,13.571,81.565,48.108,0.7492,0.3927,0.2489,0.2281
2026-01-30T18:36:16.757025,HYD_PRESS_07,1,evening,2.505,79.145,165.724,13.972,80.104,48.389,0.8193,0.4327,0.2899,0.2397
2026-01-30T18:41:16.757025,HYD_PRESS_07,1,evening,2.523,71.282,168.128,14.23,79.743,46.662,0.7591,0.446,0.2597,0.2155
2026-01-30T18:46:16.757025,HYD_PRESS_07,1,evening,2.762,76.541,170.057,14.367,79.518,45.931,0.8977,0.3848,0.2285,0.2443
2026-01-30T18:51:16.757025,HYD_PRESS_07,1,evening,2.766,75.205,163.324,14.067,82.963,47.538,0.8615,0.4506,0.2609,0.2207
2026-01-30T18:56:16.757025,HYD_PRESS_07,1,evening,2.089,75.791,166.207,13.619,81.211,46.268,0.8207,0.4139,0.2505,0.235
2026-01-30T19:01:16.757025,HYD_PRESS_07,1,evening,2.442,74.858,165.975,13.637,78.367,47.261,0.8878,0.4472,0.2403,0.228
2026-01-30T19:06:16.757025,HYD_PRESS_07,1,evening,2.491,78.038,164.832,14.001,79.289,46.278,0.8315,0.3759,0.2676,0.2231
2026-01-30T19:11:16.757025,HYD_PRESS_07,1,evening,2.379,75.274,163.719,13.792,79.971,47.089,0.7897,0.3776,0.2461,0.214
2026-01-30T19:16:16.757025,HYD_PRESS_07,1,evening,2.38,75.107,161.15,13.476,79.379,46.731,0.8437,0.3805,0.2256,0.219
2026-01-30T19:21:16.757025,HYD_PRESS_07,1,evening,2.448,73.866,167.866,13.329,79.524,46.875,0.8298,0.3833,0.2414,0.2202
2026-01-30T19:26:16.757025,HYD_PRESS_07,1,evening,2.439,71.546,164.597,13.615,81.436,45.854,0.8092,0.4808,0.2567,0.2194
2026-01-30T19:31:16.757025,HYD_PRESS_07,1,evening,2.728,78.022,167.41,13.975,80.654,44.2,0.7942,0.3809,0.2844,0.2263
2026-01-30T19:36:16.757025,HYD_PRESS_07,1,evening,2.445,80.247,171.234,13.846,81.49,46.074,0.7861,0.4254,0.2487,0.2154
2026-01-30T19:41:16.757025,HYD_PRESS_07,1,evening,2.416,75.237,174.521,14.352,83.391,46.323,0.7148,0.3723,0.2809,0.2267
2026-01-30T19:46:16.757025,HYD_PRESS_07,1,evening,2.485,73.243,162.056,13.613,79.151,45.866,0.8148,0.3545,0.2792,0.2178
2026-01-30T19:51:16.757025,HYD_PRESS_07,1,evening,2.636,74.704,161.41,13.796,81.833,46.746,0.7726,0.425,0.2276,0.2317
2026-01-30T19:56:16.757025,HYD_PRESS_07,1,evening,2.514,75.217,160.807,13.599,80.866,47.988,0.7734,0.4145,0.2276,0.2363
2026-01-30T20:01:16.757025,HYD_PRESS_07,1,evening,2.431,73.09,160.317,13.55,79.853,46.289,0.7681,0.4138,0.2079,0.2236
2026-01-30T20:06:16.757025,HYD_PRESS_07,2,evening,2.023,74.115,162.369,14.167,78.837,46.973,0.6881,0.3364,0.2375,0.234
2026-01-30T20:11:16.757025,HYD_PRESS_07,2,evening,2.512,85.18,154.579,14.268,78.984,46.858,0.8071,0.3361,0.265,0.2316
2026-01-30T20:16:16.757025,HYD_PRESS_07,2,evening,2.208,77.241,162.919,13.412,78.74,48.022,0.7977,0.3873,0.2383,0.2328
2026-01-30T20:21:16.757025,HYD_PRESS_07,2,evening,2.538,79.986,164.122,13.951,79.562,48.068,0.7732,0.4108,0.235,0.237
2026-01-30T20:26:16.757025,HYD_PRESS_07,2,evening,2.449,75.995,164.419,13.815,81.782,47.696,0.7641,0.4224,0.2458,0.2288
2026-01-30T20:31:16.757025,HYD_PRESS_07,2,evening,2.567,79.046,161.98,13.682,76.956,46.042,0.8435,0.3863,0.2319,0.239
2026-01-30T20:36:16.757025,HYD_PRESS_07,2,evening,2.484,72.495,165.426,12.853,79.135,44.557,0.8498,0.386,0.2625,0.2276
2026-01-30T20:41:16.757025,HYD_PRESS_07,2,evening,2.293,79.733,169.661,13.68,81.118,45.186,0.8603,0.4233,0.259,0.2447
2026-01-30T20:46:16.757025,HYD_PRESS_07,2,evening,2.619,74.717,166.763,13.579,76.684,46.837,0.7588,0.3817,0.2391,0.2189
2026-01-30T20:51:16.757025,HYD_PRESS_07,2,evening,2.572,75.629,171.319,13.497,80.23,46.753,0.7044,0.3979,0.2223,0.2493
2026-01-30T20:56:16.757025,HYD_PRESS_07,2,evening,2.187,72.964,164.386,13.779,77.72,49.407,0.8132,0.4382,0.2643,0.2324
2026-01-30T21:01:16.757025,HYD_PRESS_07,2,evening,2.274,74.883,166.289,13.254,79.213,46.327,0.8758,0.4181,0.2511,0.2273
2026-01-30T21:06:16.757025,HYD_PRESS_07,2,evening,2.5,71.35,167.43,13.163,80.336,45.948,0.7046,0.3742,0.2414,0.2483
2026-01-30T21:11:16.757025,HYD_PRESS_07,2,evening,2.329,77.285,157.403,12.777,78.035,47.175,0.7953,0.4398,0.2239,0.2155
2026-01-30T21:16:16.757025,HYD_PRESS_07,2,evening,2.136,73.718,165.952,13.762,77.947,46.555,0.86,0.3861,0.2414,0.241
2026-01-30T21:21:16.757025,HYD_PRESS_07,2,evening,2.426,75.806,163.287,13.678,77.267,46.265,0.6756,0.3803,0.2587,0.2196
2026-01-30T21:26:16.757025,HYD_PRESS_07,2,evening,2.524,69.564,170.795,13.526,79.35,47.95,0.8305,0.4047,0.2379,0.2317
2026-01-30T21:31:16.757025,HYD_PRESS_07,2,evening,2.677,72.547,162.222,13.688,76.908,46.039,0.7314,0.3787,0.2439,0.2216
2026-01-30T21:36:16.757025,HYD_PRESS_07,2,evening,2.19,75.493,173.775,13.632,79.049,47.345,0.8159,0.39,0.2478,0.2242
2026-01-30T21:41:16.757025,HYD_PRESS_07,2,evening,2.307,79.234,168.876,13.793,79.063,46.215,0.7365,0.4511,0.2537,0.2458
2026-01-30T21:46:16.757025,HYD_PRESS_07,2,evening,2.389,75.464,164.717,13.992,75.785,46.686,0.86,0.4042,0.2103,0.2183
2026-01-30T21:51:16.757025,HYD_PRESS_07,2,evening,2.287,77.888,170.209,13.802,78.517,47.209,0.7091,0.4228,0.2478,0.2337
2026-01-30T21:56:16.757025,HYD_PRESS_07,2,evening,2.307,75.592,158.534,13.798,79.387,44.27,0.7647,0.4257,0.2827,0.2402
2026-01-30T22:01:16.757025,HYD_PRESS_07,2,night,2.156,63.815,164.029,11.291,68.303,48.5,0.7419,0.3915,0.2436,0.2174
2026-01-30T22:06:16.757025,HYD_PRESS_07,2,night,2.076,65.036,155.453,11.913,66.839,46.02,0.7758,0.3816,0.2595,0.2259
2026-01-30T22:11:16.757025,HYD_PRESS_07,2,night,2.104,64.294,169.758,11.212,67.44,46.192,0.7955,0.3989,0.215,0.2444
2026-01-30T22:16:16.757025,HYD_PRESS_07,2,night,2.162,64.362,161.462,11.304,66.564,45.437,0.8423,0.3362,0.2477,0.2234
2026-01-30T22:21:16.757025,HYD_PRESS_07,2,night,1.942,59.108,158.813,11.551,68.723,46.889,0.8421,0.3889,0.1915,0.2257
2026-01-30T22:26:16.757025,HYD_PRESS_07,2,night,1.924,58.807,163.05,11.565,66.585,46.014,0.7697,0.4137,0.2405,0.2225
2026-01-30T22:31:16.757025,HYD_PRESS_07,2,night,1.947,61.306,157.666,11.368,68.193,47.132,0.7527,0.4182,0.2233,0.2372
2026-01-30T22:36:16.757025,HYD_PRESS_07,2,night,1.98,66.513,159.016,11.786,68.069,48.709,0.8489,0.4157,0.2276,0.2262
2026-01-30T22:41:16.757025,HYD_PRESS_07,2,night,1.867,58.487,168.564,10.953,66.171,47.038,0.7795,0.4214,0.2953,0.2233
2026-01-30T22:46:16.757025,HYD_PRESS_07,2,night,1.954,61.494,161.137,11.767,68.081,47.055,0.8093,0.4128,0.2541,0.2423
2026-01-30T22:51:16.757025,HYD_PRESS_07,2,night,2.208,67.641,156.717,11.361,65.627,47.379,0.8592,0.3647,0.283,0.2447
2026-01-30T22:56:16.757025,HYD_PRESS_07,2,night,2.14,60.717,160.766,11.893,67.899,46.467,0.7475,0.4227,0.2771,0.2364
2026-01-30T23:01:16.757025,HYD_PRESS_07,2,night,1.905,63.66,170.037,11.142,67.007,47.639,0.7791,0.3392,0.2282,0.2486
2026-01-30T23:06:16.757025,HYD_PRESS_07,2,night,2.071,65.116,167.207,11.298,67.073,44.284,0.8006,0.4861,0.2163,0.2401
2026-01-30T23:11:16.757025,HYD_PRESS_07,2,night,2.152,63.557,160.595,11.304,68.51,48.237,0.8302,0.4089,0.2624,0.24
2026-01-30T23:16:16.757025,HYD_PRESS_07,2,night,2.197,68.04,160.608,11.405,67.077,47.289,0.7881,0.4014,0.2316,0.2412
2026-01-30T23:21:16.757025,HYD_PRESS_07,2,night,1.96,66.575,170.851,11.558,66.849,47.178,0.7892,0.3738,0.2673,0.2367
2026-01-30T23:26:16.757025,HYD_PRESS_07,2,night,1.863,66.945,163.349,11.454,65.788,46.168,0.7569,0.4009,0.2066,0.2382
2026-01-30T23:31:16.757025,HYD_PRESS_07,2,night,1.916,60.498,173.382,11.234,65.0,47.878,0.8709,0.3254,0.2752,0.2328
2026-01-30T23:36:16.757025,HYD_PRESS_07,2,night,2.262,65.84,167.66,11.626,69.372,46.513,0.8169,0.3719,0.254,0.2192
2026-01-30T23:41:16.757025,HYD_PRESS_07,2,night,2.043,64.228,164.73,11.223,68.413,49.297,0.7409,0.4135,0.2914,0.2193
2026-01-30T23:46:16.757025,HYD_PRESS_07,2,night,2.263,64.375,164.988,11.341,65.092,47.515,0.8098,0.3729,0.2187,0.232
2026-01-30T23:51:16.757025,HYD_PRESS_07,2,night,2.307,59.831,158.171,11.473,67.484,48.669,0.8457,0.3536,0.2815,0.2352
2026-01-30T23:56:16.757025,HYD_PRESS_07,2,night,1.953,67.258,163.578,11.995,67.748,46.349,0.8353,0.3927,0.2291,0.2418
2026-01-31T00:01:16.757025,HYD_PRESS_07,2,night,2.008,62.773,165.393,10.879,67.417,45.338,0.774,0.3898,0.2582,0.2302
2026-01-31T00:06:16.757025,HYD_PRESS_07,2,night,1.991,68.07,162.371,11.571,67.331,46.671,0.7423,0.3494,0.2138,0.2159
2026-01-31T00:11:16.757025,HYD_PRESS_07,2,night,1.845,60.627,163.601,11.229,67.489,45.639,0.7961,0.3641,0.2787,0.2475
2026-01-31T00:16:16.757025,HYD_PRESS_07,2,night,2.263,61.777,160.919,11.541,68.022,46.68,0.9083,0.4357,0.2539,0.2397
2026-01-31T00:21:16.757025,HYD_PRESS_07,2,night,2.393,59.722,167.528,11.965,70.137,46.028,0.7212,0.3759,0.2482,0.2287
2026-01-31T00:26:16.757025,HYD_PRESS_07,2,night,2.163,56.856,168.41,11.556,66.396,48.97,0.8246,0.4171,0.2536,0.2285
2026-01-31T00:31:16.757025,HYD_PRESS_07,2,night,2.015,62.819,169.204,11.58,64.791,45.875,0.7663,0.3879,0.2895,0.2211
2026-01-31T00:36:16.757025,HYD_PRESS_07,2,night,1.831,65.846,166.263,11.933,67.396,47.835,0.7696,0.3977,0.2582,0.2336
2026-01-31T00:41:16.757025,HYD_PRESS_07,2,night,2.438,65.409,167.869,11.135,64.797,46.865,0.8233,0.4404,0.2601,0.2285
2026-01-31T00:46:16.757025,HYD_PRESS_07,2,night,2.202,60.334,164.442,11.277,66.148,46.017,0.8073,0.3816,0.2525,0.2454
2026-01-31T00:51:16.757025,HYD_PRESS_07,2,night,1.658,68.319,170.444,11.405,66.758,45.107,0.7761,0.3623,0.2471,0.2239
2026-01-31T00:56:16.757025,HYD_PRESS_07,2,night,2.124,59.845,162.941,11.558,66.048,46.251,0.8848,0.4569,0.2528,0.2397
2026-01-31T01:01:16.757025,HYD_PRESS_07,2,night,1.99,59.975,169.889,10.886,68.46,48.177,0.7954,0.3976,0.2507,0.2189
2026-01-31T01:06:16.757025,HYD_PRESS_07,2,night,1.946,61.899,172.651,11.717,65.343,44.596,0.7849,0.3219,0.2424,0.2288
2026-01-31T01:11:16.757025,HYD_PRESS_07,2,night,2.174,68.024,169.078,11.504,66.455,46.085,0.7836,0.3936,0.2596,0.2241
2026-01-31T01:16:16.757025,HYD_PRESS_07,2,night,2.022,59.755,166.615,11.5,67.48,45.873,0.859,0.3812,0.2506,0.23
2026-01-31T01:21:16.757025,HYD_PRESS_07,2,night,2.163,64.375,161.022,11.645,68.649,43.853,0.861,0.3737,0.2839,0.212
2026-01-31T01:26:16.757025,HYD_PRESS_07,2,night,2.01,60.252,164.01,12.138,63.982,45.252,0.8251,0.3252,0.2304,0.2458
2026-01-31T01:31:16.757025,HYD_PRESS_07,2,night,2.412,67.173,168.395,11.274,66.656,46.321,0.8749,0.4557,0.2476,0.2171
2026-01-31T01:36:16.757025,HYD_PRESS_07,2,night,2.304,63.969,168.435,11.958,65.063,46.47,0.8165,0.4435,0.2673,0.2187
2026-01-31T01:41:16.757025,HYD_PRESS_07,2,night,1.821,63.106,168.203,11.555,66.56,44.954,0.7734,0.353,0.2566,0.2546
2026-01-31T01:46:16.757025,HYD_PRESS_07,2,night,2.241,63.316,166.145,11.84,67.066,47.598,0.8116,0.3773,0.2059,0.2414
2026-01-31T01:51:16.757025,HYD_PRESS_07,2,night,1.907,63.904,160.84,11.327,65.507,45.234,0.7851,0.4394,0.2561,0.2314
2026-01-31T01:56:16.757025,HYD_PRESS_07,2,night,2.108,59.953,161.522,11.243,68.589,46.038,0.9062,0.4399,0.2881,0.2172
2026-01-31T02:01:16.757025,HYD_PRESS_07,2,night,2.286,66.053,160.133,11.82,67.234,46.24,0.8534,0.4181,0.2957,0.2147
2026-01-31T02:06:16.757025,HYD_PRESS_07,2,night,2.215,61.209,161.101,11.843,64.706,46.015,0.7588,0.3784,0.2907,0.2295
2026-01-31T02:11:16.757025,HYD_PRESS_07,2,night,2.201,65.023,160.071,11.433,68.522,47.587,0.8017,0.4033,0.2461,0.2334
2026-01-31T02:16:16.757025,HYD_PRESS_07,2,night,2.382,60.817,160.828,11.747,64.416,45.754,0.7314,0.4105,0.2101,0.2299
2026-01-31T02:21:16.757025,HYD_PRESS_07,2,night,2.161,63.854,163.304,11.629,66.544,47.063,0.8298,0.381,0.2449,0.2369
2026-01-31T02:26:16.757025,HYD_PRESS_07,2,night,1.976,60.401,166.293,11.582,67.904,45.996,0.7752,0.3945,0.2299,0.2291
2026-01-31T02:31:16.757025,HYD_PRESS_07,2,night,2.12,64.097,165.036,10.892,66.971,49.168,0.8204,0.4165,0.2586,0.2212
2026-01-31T02:36:16.757025,HYD_PRESS_07,2,night,2.276,60.042,168.657,11.695,66.517,46.92,0.782,0.3782,0.2571,0.2326
